"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"Miotto_candidate_1033","NC_000962.3","complement(737203..737237)","0","0","0","35","0","0"
"mmaA3","NC_000962.3","complement(737268..738149)","1248","29.4545271136","0","882","1248","1248"
"mmaA2","NC_000962.3","complement(738297..739160)","959","23.1052631476","0","864","959","959"
"Miotto_candidate_1034","NC_000962.3","complement(739186..739227)","0","0","0","42","0","0"
"mmaA1","NC_000962.3","complement(739327..740187)","544","13.1523029137","0","861","544","544"
"Miotto_candidate_92","NC_000962.3","739786..739822","0","0","0","37","0","0"
"Miotto_candidate_93","NC_000962.3","740081..740134","0","0","0","54","0","0"
"Miotto_candidate_94","NC_000962.3","740191..740226","0","0","0","36","0","0"
"lipG","NC_000962.3","complement(740234..741139)","620","14.2452326431","0","906","620","620"
"Rv0647c","NC_000962.3","complement(741151..742617)","1489","21.1285959644","0","1467","1489","1489"
"Rv0648","NC_000962.3","742719..746366","2474","14.1172764734","0","3648","2474","2474"
"fabD2","NC_000962.3","746363..747037","191","5.8902760525","0","675","191","191"
"Rv0650","NC_000962.3","747037..747945","329","7.5342160383","0","909","329","329"
"IGR135_Rodriguez_Rv0650-Rv0651","NC_000962.3","748081..748191","303","56.8232021901","0","111","303","303"
"Miotto_candidate_1035","NC_000962.3","complement(748168..748203)","0","0","0","36","0","0"
"rplJ","NC_000962.3","748276..748812","1177","45.6255624791","0","537","1177","1177"
"Miotto_candidate_1036","NC_000962.3","complement(748797..748829)","0","0","0","33","0","0"
"rplL","NC_000962.3","748849..749241","1450","76.8035874713","0","393","1450","1450"
"Rv0653c","NC_000962.3","complement(749234..749929)","906","27.0972371659","0","696","906","906"
"Rv0654","NC_000962.3","750000..751505","31116","430.0954472266","0","1506","31116","31116"
"mkl","NC_000962.3","751517..752596","12497","240.8729706406","0","1080","12497","12497"
"vapC6","NC_000962.3","complement(752984..753367)","169","9.161393443","0","384","169","169"
"IGR136_Rodriguez_Rv0656c-Rv0657c","NC_000962.3","753386..753485","0","0","0","100","0","0"
"vapB6","NC_000962.3","complement(753462..753617)","178","23.7520696639","0","156","178","178"
"Rv0658c","NC_000962.3","complement(753693..754409)","184","5.3420103085","0","717","184","184"
"IGR137_Rodriguez_Rv0658c-Rv0659c","NC_000962.3","complement(754478..754558)","20","5.1398569393","0","81","20","20"
"IGR138_Rodriguez_Rv0658c-Rv0659c","NC_000962.3","complement(754601..754713)","329","60.6071006975","0","113","329","329"
"mazF2","NC_000962.3","complement(754685..754993)","2405","162.0177720173","0","309","2405","2405"
"mazE2","NC_000962.3","complement(754980..755225)","2705","228.8960070513","0","246","2705","2705"
"vapC7","NC_000962.3","complement(755335..755772)","38","1.8059908287","0","438","38","38"
"vapB7","NC_000962.3","complement(755769..756023)","32","2.6122567033","0","255","32","32"
"atsD","NC_000962.3","756137..758500","1180","10.3905991172","0","2364","1180","1180"
"Miotto_candidate_1037","NC_000962.3","complement(758524..758615)","5","1.1313272068","0","92","5","5"
"vapB8","NC_000962.3","758532..758804","83","6.3288018687","0","273","83","83"
"vapC8","NC_000962.3","758801..759139","64","3.9299437129","0","339","64","64"
"Rv0666","NC_000962.3","759136..759309","7","0.8374422082","0","174","7","7"
"IGR139_Rodriguez_Rv0666-Rv0667","NC_000962.3","759480..760051","6851","249.3239467833","0","572","6163","6851"
"rpoB","NC_000962.3","759807..763325","58131","343.8702319262","0","3519","57071","58131"
"Miotto_candidate_1038","NC_000962.3","complement(760159..760260)","0","0","0","102","0","0"
"rpoC","NC_000962.3","763370..767320","26113","137.5801547051","0","3951","26113","26113"
"Miotto_candidate_1039","NC_000962.3","complement(767311..767371)","0","0","0","61","0","0"
"Miotto_candidate_98","NC_000962.3","767320..767382","0","0","0","63","0","0"
"IGR140_Rodriguez_Rv0668-Rv0669c","NC_000962.3","767393..767496","114","22.8179995086","0","104","114","114"
"Rv0669c","NC_000962.3","complement(767684..769597)","431","4.6875011915","0","1914","431","431"
"end","NC_000962.3","769792..770550","13672","374.9698320184","0","759","13672","13672"
"lpqP","NC_000962.3","770582..771424","4066","100.402806853","0","843","4066","4066"
"fadE8","NC_000962.3","771484..773112","20427","261.029480469","0","1629","20427","20427"
"Miotto_candidate_1040","NC_000962.3","complement(771525..771559)","0","0","0","35","0","0"
"echA4","NC_000962.3","773123..774061","4674","103.6165600687","0","939","4674","4674"
"Rv0674","NC_000962.3","774064..774786","1958","56.3742068371","0","723","1958","1958"
"echA5","NC_000962.3","774783..775574","1849","48.597931436","0","792","1849","1849"
"mmpL5","NC_000962.3","complement(775586..778480)","64691","465.1589172064","0","2895","64691","64691"
"mmpS5","NC_000962.3","complement(778477..778905)","22058","1070.3230901854","0","429","22058","22058"
"Rv0678","NC_000962.3","778990..779487","46464","1942.1971224056","0","498","46464","46464"
"IGR141_Rodriguez_Rv0678-Rv0679c","NC_000962.3","779469..779525","26","9.4952093985","0","57","26","26"
"Rv0679c","NC_000962.3","complement(779543..780040)","450","18.8100186183","0","498","450","450"
"Rv0680c","NC_000962.3","complement(780042..780416)","842","46.7398030635","0","375","842","842"
"IGR142_Rodriguez_Rv0680c-Rv0681","NC_000962.3","780452..780563","124","23.0467513833","0","112","124","124"
"IGR143_Rodriguez_Rv0680c-Rv0681","NC_000962.3","780633..780728","207","44.885406928","0","96","207","207"
"Rv0681","NC_000962.3","780721..781311","1440","50.7202126399","0","591","1440","1440"
"IGR144_Rodriguez_Rv0681-Rv0682","NC_000962.3","781392..781518","1181","193.5763207376","0","127","1181","1181"
"Miotto_candidate_1041","NC_000962.3","complement(781427..781459)","0","0","0","33","0","0"
"Miotto_candidate_100","NC_000962.3","781517..781560","0","0","0","44","0","0"
"rpsL","NC_000962.3","781560..781934","3215","178.4661126475","0","375","3215","3215"
"rpsG","NC_000962.3","781934..782404","3845","169.9344739353","0","471","3791","3845"
"IGR145_Rodriguez_Rv0683-Rv0684","NC_000962.3","782271..782565","1602","113.043748502","0","295","1567","1602"
"Miotto_candidate_1042","NC_000962.3","complement(782459..782605)","5","0.7080415172","0","147","5","5"
"fusA1","NC_000962.3","782485..784590","15369","151.9124255781","0","2106","14214","15369"
"IGR146_Rodriguez_Rv0684-Rv0685","NC_000962.3","784176..785068","3126","72.8691274457","0","893","2486","3126"
"Miotto_candidate_1043","NC_000962.3","complement(784454..784764)","46","3.0789561022","0","311","46","46"
"tuf","NC_000962.3","784821..786011","11453","200.1767129983","0","1191","10898","11453"
"Miotto_candidate_103","NC_000962.3","786036..786069","0","0","0","34","0","0"
"Rv0686","NC_000962.3","786149..786946","1757","45.8326453656","0","798","1757","1757"
"IGR147_Rodriguez_Rv0686-Rv0687","NC_000962.3","786907..787178","56","4.2857336538","0","272","56","56"
"Rv0687","NC_000962.3","787099..787926","3366","84.6232750653","0","828","3366","3366"
"Rv0688","NC_000962.3","787940..789160","3112","53.0554471094","0","1221","3112","3112"
"Rv0689c","NC_000962.3","complement(789157..789411)","5","0.4081651099","0","255","5","5"
"IGR148_Rodriguez_Rv0689c-Rv0690c","NC_000962.3","789629..789777","1280","178.8256266678","0","149","1280","1280"
"Rv0690c","NC_000962.3","complement(790024..791073)","1115","22.1050561655","0","1050","1115","1115"
"Rv0691c","NC_000962.3","complement(791070..791666)","853","29.742724917","0","597","853","853"
"Rv0691A","NC_000962.3","791658..791846","191","21.0367001874","0","189","191","191"
"Rv0692","NC_000962.3","791831..792160","660","41.6328412086","0","330","660","660"
"Rv0693","NC_000962.3","792157..793332","1637","28.9765990895","0","1176","1637","1637"
"Rv0694","NC_000962.3","793335..794525","1097","19.1734789277","0","1191","1097","1097"
"Miotto_candidate_1044","NC_000962.3","complement(793856..793889)","0","0","0","34","0","0"
"IGR149_Rodriguez_Rv0694-Rv0695","NC_000962.3","794471..794624","49","6.6234065559","0","154","49","49"
"Rv0695","NC_000962.3","794715..795470","732","20.155581855","0","756","732","732"
"Rv0696","NC_000962.3","795519..796931","524","7.7196067917","0","1413","524","524"
"Rv0697","NC_000962.3","796933..798372","155","2.2406563845","0","1440","155","155"
"Rv0698","NC_000962.3","798833..799444","56","1.9047705128","0","612","56","56"
"Rv0699","NC_000962.3","799629..799850","6","0.5626059623","0","222","6","6"
"rpsJ","NC_000962.3","800487..800792","2663","181.157281272","0","306","2663","2663"
"Miotto_candidate_1045","NC_000962.3","complement(800695..800726)","0","0","0","32","0","0"
"Miotto_candidate_1046","NC_000962.3","complement(800777..800866)","0","0","0","90","0","0"
"rplC","NC_000962.3","800809..801462","4441","141.3543178955","0","654","4441","4441"
"rplD","NC_000962.3","801462..802133","3512","108.7905791105","0","672","3512","3512"
"Miotto_candidate_1047","NC_000962.3","complement(802107..802181)","0","0","0","75","0","0"
"rplW","NC_000962.3","802133..802435","833","57.2279813973","0","303","833","833"
"Miotto_candidate_1048","NC_000962.3","complement(802237..802319)","0","0","0","83","0","0"
"Miotto_candidate_1049","NC_000962.3","complement(802488..802568)","1","0.256992847","0","81","1","1"
"Miotto_candidate_105","NC_000962.3","802498..802528","0","0","0","31","0","0"
"rplB","NC_000962.3","802528..803370","3020","74.5736538849","0","843","3020","3020"
"Miotto_candidate_1050","NC_000962.3","complement(802703..802807)","0","0","0","105","0","0"
"Miotto_candidate_1051","NC_000962.3","complement(803377..803414)","0","0","0","38","0","0"
"rpsS","NC_000962.3","803411..803692","976","72.0454840773","0","282","976","976"
"Miotto_candidate_1052","NC_000962.3","complement(803460..803706)","25","2.1069251624","0","247","25","25"
"rplV","NC_000962.3","803689..804282","1265","44.3312661017","0","594","1265","1265"
"Miotto_candidate_1053","NC_000962.3","complement(804227..804354)","0","0","0","128","0","0"
"rpsC","NC_000962.3","804282..805106","1900","47.9408474523","0","825","1900","1900"
"rplP","NC_000962.3","805110..805526","572","28.5539390543","0","417","572","572"
"Miotto_candidate_1054","NC_000962.3","complement(805396..805629)","71","6.3160934312","0","234","71","71"
"rpmC","NC_000962.3","805526..805759","516","45.9028762043","0","234","516","516"
"rpsQ","NC_000962.3","805756..806166","779","39.4549675201","0","411","779","779"
"Miotto_candidate_1055","NC_000962.3","complement(806143..806218)","0","0","0","76","0","0"
"Miotto_candidate_106","NC_000962.3","806185..806218","0","0","0","34","0","0"
"atsA","NC_000962.3","806335..808698","6418","56.5142924866","0","2364","6418","6418"
"Rv0712","NC_000962.3","808746..809645","1030","23.8232369138","0","900","1030","1030"
"Rv0713","NC_000962.3","809946..810887","533","11.7782931869","0","942","533","533"
"IGR150_Rodriguez_Rv0713-Rv0714","NC_000962.3","811044..811145","5","1.0204127747","0","102","5","5"
"IGR151_Rodriguez_Rv0713-Rv0714","NC_000962.3","811263..811318","0","0","0","56","0","0"
"rplN","NC_000962.3","811373..811741","1032","58.2182820153","0","369","1032","1032"
"rplX","NC_000962.3","811742..812059","1097","71.8101050406","0","318","1097","1097"
"rplE","NC_000962.3","812059..812622","1959","72.3038439075","0","564","1959","1959"
"rpsN1","NC_000962.3","812627..812812","375","41.968589928","0","186","375","375"
"rpsH","NC_000962.3","812976..813374","1178","61.4580036889","0","399","1178","1178"
"rplF","NC_000962.3","813398..813937","2072","79.8733768372","0","540","2072","2072"
"rplR","NC_000962.3","813940..814308","884","49.869148548","0","369","884","884"
"rpsE","NC_000962.3","814328..814990","2512","78.8700581568","0","663","2512","2512"
"Miotto_candidate_1056","NC_000962.3","complement(814755..814926)","1","0.1210257012","0","172","1","1"
"rpmD","NC_000962.3","814993..815190","355","37.3223702754","0","198","355","355"
"rplO","NC_000962.3","815190..815630","2083","98.3233653486","0","441","2083","2083"
"sppA","NC_000962.3","815663..817534","22405","249.1409741663","0","1872","22405","22405"
"Rv0725c","NC_000962.3","complement(817539..818444)","508","11.6719002947","0","906","508","508"
"Rv0726c","NC_000962.3","complement(818537..819640)","2571","48.4773708095","0","1104","2571","2571"
"Miotto_candidate_107","NC_000962.3","818987..819021","0","0","0","35","0","0"
"IGR152_Rodriguez_Rv0726c-Rv0727c","NC_000962.3","819676..819792","37","6.5829706185","0","117","37","37"
"fucA","NC_000962.3","complement(819843..820499)","49","1.5525184317","0","657","49","49"
"serA2","NC_000962.3","complement(820496..821476)","212","4.4985536882","0","981","212","212"
"xylB","NC_000962.3","821507..822853","1153","17.8183615121","0","1347","1153","1153"
"Rv0730","NC_000962.3","822866..823594","1658","47.3437933634","0","729","1658","1658"
"Rv0731c","NC_000962.3","complement(823683..824639)","140","3.0452443935","0","957","140","140"
"secY","NC_000962.3","824800..826125","1029","16.1539191567","0","1326","1029","1029"
"adk","NC_000962.3","826122..826667","566","21.5789268535","0","546","566","566"
"Miotto_candidate_1057","NC_000962.3","complement(826462..826492)","0","0","0","31","0","0"
"mapA","NC_000962.3","826670..827470","884","22.9734279828","0","801","884","884"
"IGR153_Rodriguez_Rv0734-Rv0735","NC_000962.3","827456..827546","24","5.4900449945","0","91","24","24"
"sigL","NC_000962.3","827543..828076","426","16.6063580102","0","534","426","426"
"IGR154_Rodriguez_Rv0735-Rv0736","NC_000962.3","828050..828151","17","3.469403434","0","102","17","17"
"rslA","NC_000962.3","828140..828892","471","13.020629621","0","753","471","471"
"Rv0737","NC_000962.3","829207..829704","253","10.5754104676","0","498","253","253"
"Rv0738","NC_000962.3","830062..830610","1258","47.699557596","0","549","1258","1258"
"Rv0739","NC_000962.3","830855..831661","121","3.1211733496","0","807","121","121"
"IGR155_Rodriguez_Rv0739-Rv0740","NC_000962.3","831669..831793","57","9.4922877956","0","125","57","57"
"Rv0740","NC_000962.3","831776..832303","257","10.132235029","0","528","211","257"
"Rv0742","NC_000962.3","832981..833508","127","5.006979956","0","528","127","127"
"IGR156_Rodriguez_Rv0742-Rv0743c","NC_000962.3","complement(833710..833975)","128","10.0169242006","0","266","128","128"
"Rv0743c","NC_000962.3","complement(833886..834443)","572","21.3386963901","0","558","572","572"
"Rv0744c","NC_000962.3","complement(834440..834946)","1129","46.3545145212","0","507","1129","1129"
"Rv0745","NC_000962.3","835154..835681","18","0.7096507024","0","528","18","18"
"PE_PGRS9","NC_000962.3","835701..838052","374","3.3100940927","0","2352","374","374"
"IGR157_Rodriguez_Rv0746-Rv0747","NC_000962.3","838389..838511","13","2.2001094948","0","123","13","13"
"PE_PGRS10","NC_000962.3","838451..840856","3472","30.0393234988","0","2406","3472","3472"
"IGR158_Rodriguez_Rv0747-Rv0748","NC_000962.3","840848..840952","31","6.1458003689","0","105","31","31"
"vapB31","NC_000962.3","840947..841204","166","13.3935109314","0","258","166","166"
"vapC31","NC_000962.3","841228..841656","166","8.054838742","0","429","166","166"
"Rv0749A","NC_000962.3","complement(841737..841874)","244","36.8058451264","0","138","244","244"
"IGR159_Rodriguez_Rv0749A-Rv0750","NC_000962.3","complement(841932..842120)","239","26.3234101822","0","189","239","239"
"Rv0750","NC_000962.3","842033..842278","1208","102.2204719105","0","246","858","1208"
"mmsB","NC_000962.3","complement(842347..843231)","8512","200.2139798687","0","885","8512","8512"
"fadE9","NC_000962.3","complement(843242..844414)","17057","302.6987947549","0","1173","17057","17057"
"mmsA","NC_000962.3","complement(844421..845953)","37555","509.9547787308","0","1533","37555","37555"
"IGR160_Rodriguez_Rv0753c-Rv0754","NC_000962.3","846014..846266","2877","236.7147908243","0","253","2865","2877"
"PE_PGRS11","NC_000962.3","846159..847913","19181","227.5098368154","0","1755","19172","19181"
"IGR161_Rodriguez_Rv0754-Rv0755c","NC_000962.3","complement(847865..848045)","69","7.9355415563","0","181","69","69"
