"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"IGR233_Rodriguez_Rv1021-Rv1022","NC_000962.3","1143678..1143760","14","5.465335585","0","83","14","14"
"lpqU","NC_000962.3","1143736..1144467","909","40.2364533455","0","732","909","909"
"Miotto_candidate_142","NC_000962.3","1144525..1144564","0","0","0","40","0","0"
"eno","NC_000962.3","1144564..1145853","2636","66.2098472858","0","1290","2636","2636"
"Rv1024","NC_000962.3","1145858..1146544","940","44.3341112856","0","687","940","940"
"Rv1025","NC_000962.3","1146561..1147028","954","66.0494814248","0","468","954","954"
"Rv1026","NC_000962.3","1147019..1147978","1232","41.5820949096","0","960","1232","1232"
"IGR234_Rodriguez_Rv1026-Rv1027c","NC_000962.3","complement(1148068..1148171)","146","45.4869070189","0","104","146","146"
"Miotto_candidate_1122","NC_000962.3","complement(1148207..1148237)","0","0","0","31","0","0"
"kdpE","NC_000962.3","complement(1148427..1149107)","271","12.8940416734","0","681","271","271"
"kdpD","NC_000962.3","complement(1149104..1151686)","1731","21.7139859386","0","2583","1731","1731"
"Miotto_candidate_143","NC_000962.3","1149692..1149736","0","0","0","45","0","0"
"kdpF","NC_000962.3","1151920..1152012","11","3.8324511437","0","93","11","11"
"kdpA","NC_000962.3","1152012..1153727","461","8.7046343444","0","1716","461","461"
"kdpB","NC_000962.3","1153724..1155853","769","11.6980541377","0","2130","769","769"
"kdpC","NC_000962.3","1155853..1156422","313","17.7924753338","0","570","313","313"
"trcS","NC_000962.3","complement(1156426..1157955)","768","16.2643488111","0","1530","768","768"
"trcR","NC_000962.3","complement(1157963..1158736)","1075","45.0022672181","0","774","1075","1075"
"Miotto_candidate_144","NC_000962.3","1160375..1160410","0","0","0","36","0","0"
"IGR235_Rodriguez_Rv1036c-Rv1037c","NC_000962.3","1160413..1160468","1","0.5786005785","0","56","1","1"
"esxI","NC_000962.3","complement(1160544..1160828)","96","10.9142340706","0","285","0","96"
"esxJ","NC_000962.3","complement(1160855..1161151)","32","3.4910849721","0","297","20","32"
"PPE15","NC_000962.3","complement(1161297..1162472)","76","2.0939830461","0","1176","76","76"
"IGR236_Rodriguez_Rv1039c-Rv1040c","NC_000962.3","1162440..1162610","1","0.1894832304","0","171","1","1"
"PE8","NC_000962.3","complement(1162549..1163376)","99","3.8741082214","0","828","99","99"
"IGR237_Rodriguez_Rv1040c-Rv1041c","NC_000962.3","1163607..1163909","129","13.7947543869","0","303","129","129"
"IGR238_Rodriguez_Rv1040c-Rv1041c","NC_000962.3","complement(1163959..1164051)","1","0.3484046494","0","93","1","1"
"IGR239_Rodriguez_Rv1040c-Rv1041c","NC_000962.3","1164004..1164180","65","11.8989045526","0","177","65","65"
"Rv1041c","NC_000962.3","complement(1164572..1165435)","1434","53.7777093257","0","864","563","1434"
"IGR240_Rodriguez_Rv1042c-Rv1043c","NC_000962.3","complement(1165566..1165623)","3","1.6759465033","0","58","3","3"
"Rv1043c","NC_000962.3","complement(1165781..1166806)","1749","55.2343616593","0","1026","1749","1749"
"IGR241_Rodriguez_Rv1043c-Rv1044","NC_000962.3","complement(1166766..1166912)","244","53.7823013938","0","147","244","244"
"IGR242_Rodriguez_Rv1043c-Rv1044","NC_000962.3","complement(1166993..1167079)","0","0","0","87","0","0"
"Rv1044","NC_000962.3","1167053..1167676","154","7.9965567134","0","624","154","154"
"Rv1045","NC_000962.3","1167673..1168554","235","8.6330879969","0","882","235","235"
"Miotto_candidate_1123","NC_000962.3","complement(1169232..1169315)","29","11.1862778514","0","84","29","29"
"Rv1047","NC_000962.3","1169423..1170670","68","1.7654735601","0","1248","0","68"
"Rv1048c","NC_000962.3","complement(1171038..1172153)","196","5.690609274","0","1116","196","196"
"IGR243_Rodriguez_Rv1048c-Rv1049","NC_000962.3","1172109..1172253","9","2.011135804","0","145","9","9"
"Rv1049","NC_000962.3","1172386..1172832","137","9.9307016519","0","447","137","137"
"Rv1050","NC_000962.3","1172881..1173786","87","3.1114150315","0","906","87","87"
"Rv1051c","NC_000962.3","complement(1173945..1174700)","12","0.5143116254","0","756","12","12"
"IGR244_Rodriguez_Rv1051c-Rv1052","NC_000962.3","complement(1175103..1175156)","0","0","0","54","0","0"
"IGR245_Rodriguez_Rv1051c-Rv1052","NC_000962.3","1175180..1175262","14","5.465335585","0","83","14","14"
"IGR246_Rodriguez_Rv1051c-Rv1052","NC_000962.3","1175670..1175763","22","7.5833607738","0","94","22","22"
"Rv1052","NC_000962.3","1175723..1176112","540","44.8637987036","0","390","540","540"
"IGR247_Rodriguez_Rv1053c-Rv1054","NC_000962.3","1176281..1176391","179","52.2512810727","0","111","179","179"
"IGR248_Rodriguez_Rv1053c-Rv1054","NC_000962.3","1176579..1176672","72","24.8182716233","0","94","72","72"
"IGR249_Rodriguez_Rv1053c-Rv1054","NC_000962.3","1176773..1176841","4","1.8783555013","0","69","4","4"
"IGR250_Rodriguez_Rv1055-Rv1056","NC_000962.3","1177349..1177421","5","2.2192898902","0","73","5","5"
"leuX","NC_000962.3","1177396..1177469","6","2.6271593835","0","74","6","6"
"IGR251_Rodriguez_Rv1055-Rv1056","NC_000962.3","1177547..1177625","13","5.3319141919","0","79","13","13"
"Rv1056","NC_000962.3","1177628..1178392","450","19.059783763","0","765","450","450"
"Rv1057","NC_000962.3","1179396..1180577","1440","39.4740699253","0","1182","1440","1440"
"fadD14","NC_000962.3","1180684..1182315","903","17.928109102","0","1632","903","903"
"Rv1059","NC_000962.3","1182391..1183455","1580","48.070027406","0","1065","1580","1580"
"Rv1060","NC_000962.3","1183508..1183981","1416","96.7947499456","0","474","1416","1416"
"Rv1061","NC_000962.3","1184015..1184878","830","31.1265681592","0","864","830","830"
"Rv1062","NC_000962.3","1184883..1185740","894","33.7611414487","0","858","894","894"
"Rv1063c","NC_000962.3","complement(1185741..1186823)","2563","76.6808714992","0","1083","2563","2563"
"lpqV","NC_000962.3","complement(1186904..1187323)","195","15.0436150415","0","420","195","195"
"Rv1065","NC_000962.3","1187435..1188001","5052","288.7002590299","0","567","5052","5052"
"Rv1066","NC_000962.3","1187998..1188393","1413","115.6149155986","0","396","1413","1413"
"IGR252_Rodriguez_Rv1066-Rv1067c","NC_000962.3","1188359..1188472","215","61.1083418015","0","114","215","215"
"PE_PGRS19","NC_000962.3","complement(1188421..1190424)","313","5.0607340021","0","2004","242","313"
"PE_PGRS20","NC_000962.3","complement(1190757..1192148)","279","6.4942927003","0","1392","192","279"
"Rv1069c","NC_000962.3","complement(1192510..1194273)","2754","50.5862220076","0","1764","2754","2754"
"echA8","NC_000962.3","complement(1194270..1195043)","1535","64.2590513301","0","774","1535","1535"
"Miotto_candidate_145","NC_000962.3","1195035..1195074","0","0","0","40","0","0"
"echA9","NC_000962.3","complement(1195055..1196092)","1736","54.1900133346","0","1038","1736","1736"
"Miotto_candidate_146","NC_000962.3","1195213..1195245","0","0","0","33","0","0"
"Miotto_candidate_147","NC_000962.3","1196177..1196279","291","91.5424759956","0","103","291","291"
"Rv1072","NC_000962.3","1196279..1197115","38975","1508.7856901735","0","837","38975","38975"
"Miotto_candidate_1124","NC_000962.3","complement(1196674..1196801)","0","0","0","128","0","0"
"Miotto_candidate_148","NC_000962.3","1197115..1197197","598","233.4479057041","0","83","598","598"
"Rv1073","NC_000962.3","1197231..1198082","4832","183.7613705899","0","852","4832","4832"
"Miotto_candidate_1125","NC_000962.3","complement(1198063..1198115)","1","0.6113515547","0","53","1","1"
"fadA3","NC_000962.3","complement(1198156..1199373)","8557","227.6360988683","0","1218","8557","8557"
"Rv1075c","NC_000962.3","complement(1199426..1200370)","499","17.1094334033","0","945","499","499"
"Miotto_candidate_1126","NC_000962.3","complement(1200510..1200605)","0","0","0","96","0","0"
"IGR253_Rodriguez_Rv1075c-Rv1076","NC_000962.3","1200557..1200657","102","32.7224406386","0","101","102","102"
"lipU","NC_000962.3","1200767..1201660","1197","43.3833937128","0","894","1197","1197"
"cbs","NC_000962.3","1201717..1203111","5397","125.3559928652","0","1395","5397","5397"
"Miotto_candidate_1127","NC_000962.3","complement(1201750..1201788)","0","0","0","39","0","0"
"IGR254_Rodriguez_Rv1077-Rv1078","NC_000962.3","complement(1203141..1203260)","218","58.8629655213","0","120","218","218"
"Miotto_candidate_1128","NC_000962.3","complement(1203251..1203286)","0","0","0","36","0","0"
"Rv1078","NC_000962.3","1203313..1204035","5274","236.3571359088","0","723","5274","5274"
"Miotto_candidate_1129","NC_000962.3","complement(1203697..1203926)","6","0.8452599756","0","230","6","6"
"IGR255_Rodriguez_Rv1078-Rv1079","NC_000962.3","1203948..1204161","928","140.5080133854","0","214","927","928"
"metB","NC_000962.3","1204067..1205233","3097","85.9878796347","0","1167","3097","3097"
"greA","NC_000962.3","complement(1205304..1205798)","8550","559.6645595855","0","495","8549","8550"
"IGR256_Rodriguez_Rv1080c-Rv1081c","NC_000962.3","complement(1205717..1205921)","1391","219.8569300698","0","205","1388","1391"
"Rv1081c","NC_000962.3","complement(1205984..1206418)","348","25.9213059176","0","435","348","348"
"mca","NC_000962.3","1206520..1207386","1648","61.5892620419","0","867","1648","1648"
"Rv1083","NC_000962.3","1207383..1207649","408","49.512606809","0","267","408","408"
"Rv1084","NC_000962.3","1207636..1209657","2401","38.4749354032","0","2022","2401","2401"
"Rv1085c","NC_000962.3","complement(1209756..1210484)","1137","50.5358793353","0","729","1137","1137"
"Rv1086","NC_000962.3","1210595..1211383","1770","72.6880726778","0","789","1770","1770"
"IGR257_Rodriguez_Rv1086-Rv1087","NC_000962.3","1211409..1211600","88","14.850748182","0","192","88","88"
"PE_PGRS21","NC_000962.3","1211560..1213863","2705","38.0409790078","0","2304","2705","2705"
"Miotto_candidate_1130","NC_000962.3","complement(1212564..1212615)","0","0","0","52","0","0"
"IGR258_Rodriguez_Rv1087A-Rv1088","NC_000962.3","1214375..1214476","0","0","0","102","0","0"
"PE9","NC_000962.3","1214513..1214947","36","2.6815144053","0","435","36","36"
"Rv1088a","NC_000962.3","1215225..1215407","11","1.9476391058","0","183","11","11"
"PE_PGRS22","NC_000962.3","1216469..1219030","3459","43.7459978382","0","2562","3459","3459"
"coaA","NC_000962.3","complement(1219248..1220186)","1659","57.2463345545","0","939","1659","1659"
"MTS0858","NC_000962.3","complement(1220388..1220487)","11","3.5641795637","0","100","11","11"
"glyA1","NC_000962.3","1220574..1221854","7472","188.996875309","0","1281","7472","7472"
"desA2","NC_000962.3","1221959..1222786","52632","2059.616807152","0","828","52632","52632"
"IGR260_Rodriguez_Rv1094-Rv1095","NC_000962.3","1222844..1223097","3457","440.9938708528","0","254","3457","3457"
"phoH2","NC_000962.3","1222997..1224298","18611","463.1542093253","0","1302","18611","18611"
"Miotto_candidate_150","NC_000962.3","1224323..1224355","0","0","0","33","0","0"
"Rv1096","NC_000962.3","1224385..1225260","1813","67.0595428492","0","876","1813","1813"
"Rv1097c","NC_000962.3","complement(1225263..1226144)","3010","110.5769994503","0","882","3010","3010"
"Miotto_candidate_151","NC_000962.3","1225894..1225925","0","0","0","32","0","0"
"Miotto_candidate_152","NC_000962.3","1226093..1226126","0","0","0","34","0","0"
"fum","NC_000962.3","complement(1226141..1227565)","4654","105.8225945094","0","1425","4654","4654"
"glpX","NC_000962.3","complement(1227596..1228684)","2583","76.8534586608","0","1089","2583","2583"
"Rv1100","NC_000962.3","1228683..1229384","1801","83.1272648819","0","702","1801","1801"
"Rv1101c","NC_000962.3","complement(1229391..1230548)","2355","65.8945114811","0","1158","2355","2355"
"IGR261_Rodriguez_Rv1101c-Rv1102c","NC_000962.3","complement(1230551..1230641)","151","53.7653460654","0","91","151","151"
"mazF3","NC_000962.3","complement(1230660..1230971)","681","70.7227937897","0","312","681","681"
"Miotto_candidate_153","NC_000962.3","1230893..1231069","17","3.1120211907","0","177","17","17"
"mazE3","NC_000962.3","complement(1230971..1231291)","498","50.2679530646","0","321","498","498"
"IGR262_Rodriguez_Rv1104-Rv1105","NC_000962.3","complement(1232042..1232101)","0","0","0","60","0","0"
"IGR263_Rodriguez_Rv1104-Rv1105","NC_000962.3","complement(1232124..1232230)","13","3.9366469267","0","107","13","13"
"Rv1106c","NC_000962.3","complement(1232844..1233956)","1857","54.0609446193","0","1113","1857","1857"
"xseB","NC_000962.3","complement(1233966..1234223)","1410","177.0786886816","0","258","1410","1410"
"xseA","NC_000962.3","complement(1234213..1235460)","4472","116.1058494228","0","1248","4472","4472"
"Rv1109c","NC_000962.3","complement(1235457..1236095)","5755","291.8175186934","0","639","5755","5755"
"lytB2","NC_000962.3","1236185..1237192","4284","137.7069376875","0","1008","4255","4284"
"Miotto_candidate_1131","NC_000962.3","complement(1236708..1236758)","0","0","0","51","0","0"
"IGR264_Rodriguez_Rv1110-Rv1111c","NC_000962.3","1237027..1237388","312","27.9262688063","0","362","305","312"
"Rv1111c","NC_000962.3","complement(1237209..1238192)","2668","87.85320654","0","984","2668","2668"
"Rv1112","NC_000962.3","1238255..1239328","263","7.934477952","0","1074","263","263"
"vapB32","NC_000962.3","1239416..1239613","143","23.4011789534","0","198","143","143"
"vapC32","NC_000962.3","1239610..1239984","181","15.6391879036","0","375","181","181"
"Rv1115","NC_000962.3","1240187..1240885","209","9.6880417325","0","699","209","209"
"Rv1116","NC_000962.3","1241003..1241188","19","3.3098441696","0","186","19","19"
"Rv1117","NC_000962.3","1241633..1241956","2399","239.9120867918","0","324","2399","2399"
"Rv1118c","NC_000962.3","complement(1241971..1242831)","375","14.1122092322","0","861","375","375"
"IGR265_Rodriguez_Rv1118c-Rv1119c","NC_000962.3","1242827..1242877","0","0","0","51","0","0"
"Rv1119c","NC_000962.3","complement(1242864..1243013)","6","1.2960652959","0","150","6","6"
"Rv1120c","NC_000962.3","complement(1243010..1243504)","24","1.5709882374","0","495","24","24"
"zwf1","NC_000962.3","1243707..1245107","5764","133.3069301475","0","1401","5764","5764"
"gnd2","NC_000962.3","1245129..1246151","2415","76.490657125","0","1023","2415","2415"
"bpoB","NC_000962.3","complement(1246144..1247052)","1389","49.51140528","0","909","1389","1389"
"ephC","NC_000962.3","1247127..1248077","1245","42.4185408353","0","951","1245","1245"
"Rv1125","NC_000962.3","1248082..1249326","821","21.3668595968","0","1245","821","821"
"Rv1126c","NC_000962.3","complement(1249330..1249935)","1155","61.7555864993","0","606","1155","1155"
"ppdK","NC_000962.3","complement(1249932..1251404)","3533","77.7155242762","0","1473","3533","3533"
"Rv1128c","NC_000962.3","complement(1251617..1252972)","907","21.6727732921","0","1356","907","907"
"Rv1129c","NC_000962.3","complement(1253074..1254534)","539","11.9537849843","0","1461","539","539"
"prpD","NC_000962.3","1254555..1256135","1896","38.8573656071","0","1581","1896","1896"
"prpC","NC_000962.3","1256132..1257313","1597","43.7778400492","0","1182","1597","1597"
"Rv1132","NC_000962.3","1257325..1259055","1923","35.995574292","0","1731","1923","1923"
"metE","NC_000962.3","complement(1259067..1261346)","48029","682.5517554378","0","2280","48029","48029"
"Miotto_candidate_154","NC_000962.3","1261235..1261277","0","0","0","43","0","0"
"IGR266_Rodriguez_Rv1133c-Rv1134","NC_000962.3","complement(1261282..1261692)","16480","1299.2187394245","0","411","16480","16480"
"Miotto_candidate_155","NC_000962.3","1261316..1261376","0","0","0","61","0","0"
"Miotto_candidate_156","NC_000962.3","1261608..1261638","0","0","0","31","0","0"
"Rv1134","NC_000962.3","1261922..1262158","34","4.6483354494","0","237","34","34"
"PPE16","NC_000962.3","complement(1262272..1264128)","209","3.6467103775","0","1857","209","209"
"IGR267_Rodriguez_Rv1135c-Rv1135A","NC_000962.3","1264083..1264184","5","1.5883153136","0","102","5","5"
"IGR268_Rodriguez_Rv1135c-Rv1135A","NC_000962.3","complement(1264131..1264290)","32","6.4803264794","0","160","32","32"
"Rv1138a","NC_000962.3","1265034..1265438","14","1.1200564285","0","405","14","14"
"Rv1138c","NC_000962.3","complement(1265472..1266488)","533","16.9813864972","0","1017","533","533"
"Rv1139c","NC_000962.3","complement(1266485..1266985)","405","26.1929363689","0","501","402","405"
"IGR269_Rodriguez_Rv1139c-Rv1140","NC_000962.3","complement(1266873..1267107)","78","10.7545843701","0","235","78","78"
"IGR270_Rodriguez_Rv1139c-Rv1140","NC_000962.3","1267276..1267375","17","5.5082775075","0","100","17","17"
"Miotto_candidate_1135","NC_000962.3","complement(1267302..1267344)","0","0","0","43","0","0"
"Rv1140","NC_000962.3","1267347..1268195","3044","116.1726372399","0","849","3044","3044"
"echA11","NC_000962.3","complement(1268203..1269009)","741","29.7516847661","0","807","741","741"
"echA10","NC_000962.3","complement(1269152..1269958)","4899","196.6983855182","0","807","4899","4899"
